date,station,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WESF,inclement_weather
2018-05-28T00:00:00,?,0.5,,,5505.0,-40.0,,,
2018-05-28T00:00:00,?,0.5,,,5505.0,-40.0,,,
2018-05-28T00:00:00,?,0.5,,,5505.0,-40.0,,,
2018-05-29T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-05-30T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-05-30T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-05-30T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-05-30T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-05-31T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-05-31T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-05-31T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,25.6,15.0,16.7,,False
2018-06-04T00:00:00,?,10.2,,,5505.0,-40.0,,,
2018-06-04T00:00:00,GHCND:USC00280907,16.8,0.0,-inf,18.9,10.6,11.1,,False
2018-06-04T00:00:00,GHCND:USC00280907,16.8,0.0,-inf,18.9,10.6,11.1,,False
2018-06-04T00:00:00,?,10.2,,,5505.0,-40.0,,,
2018-06-05T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,23.3,11.1,12.2,,False
2018-06-05T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-06-06T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,23.3,11.7,13.3,,False
2018-06-07T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-06-07T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-06-08T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,22.2,11.7,13.3,,False
2018-06-08T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,22.2,11.7,13.3,,False
2018-06-08T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-06-08T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,22.2,11.7,13.3,,False
2018-06-08T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-06-09T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-06-09T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-06-09T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-06-10T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,26.7,16.7,18.9,,False
2018-06-10T00:00:00,?,0.5,,,5505.0,-40.0,,,
2018-06-10T00:00:00,?,0.5,,,5505.0,-40.0,,,
2018-06-10T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,26.7,16.7,18.9,,False
2018-06-11T00:00:00,?,1.3,,,5505.0,-40.0,,,
2018-06-12T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-06-12T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-06-13T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,24.4,8.9,16.7,,False
2018-06-13T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-06-13T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-06-14T00:00:00,?,1.3,,,5505.0,-40.0,,,
2018-06-14T00:00:00,?,1.3,,,5505.0,-40.0,,,
2018-06-15T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-06-16T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-06-16T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,25.0,12.8,16.1,,False
2018-06-16T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,25.0,12.8,16.1,,False
2018-06-17T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,28.3,13.3,15.0,,False
2018-06-18T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-06-18T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,32.2,15.0,18.9,,False
2018-06-18T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,32.2,15.0,18.9,,False
2018-06-18T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,32.2,15.0,18.9,,False
2018-06-18T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,32.2,15.0,18.9,,False
2018-06-19T00:00:00,GHCND:USC00280907,5.3,0.0,-inf,32.2,18.9,24.4,,False
2018-06-19T00:00:00,?,3.0,,,5505.0,-40.0,,,
2018-06-21T00:00:00,?,17.5,,,5505.0,-40.0,,,
2018-06-22T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,29.4,18.3,18.3,,False
2018-06-23T00:00:00,?,1.8,,,5505.0,-40.0,,,
2018-06-24T00:00:00,?,0.0,,,5505.0,-40.0,,,
2018-06-24T00:00:00,GHCND:USC00280907,0.8,0.0,-inf,20.0,16.1,19.4,,False
2018-06-25T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-06-25T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-06-27T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,26.1,14.4,15.6,,False
2018-06-27T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-06-27T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-06-27T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,26.1,14.4,15.6,,False
2018-06-28T00:00:00,GHCND:USC00280907,16.0,0.0,-inf,22.8,15.6,21.1,,False
2018-06-28T00:00:00,GHCND:USC00280907,16.0,0.0,-inf,22.8,15.6,21.1,,False
2018-06-28T00:00:00,GHCND:USC00280907,16.0,0.0,-inf,22.8,15.6,21.1,,False
2018-06-28T00:00:00,?,16.3,,,5505.0,-40.0,,,
2018-06-29T00:00:00,GHCND:USC00280907,1.5,0.0,-inf,30.0,18.3,21.1,,False
2018-06-29T00:00:00,?,0.5,,,5505.0,-40.0,,,
2018-06-30T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-06-30T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,32.2,19.4,21.1,,False
2018-06-30T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-07-01T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-07-02T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-07-02T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,35.0,20.0,21.1,,False
2018-07-03T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-07-04T00:00:00,?,16.8,,,5505.0,-40.0,,,
2018-07-04T00:00:00,GHCND:USC00280907,2.8,0.0,-inf,35.0,22.8,25.0,,False
2018-07-05T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-07-05T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-07-05T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-07-05T00:00:00,GHCND:USC00280907,2.5,0.0,-inf,32.2,22.2,23.9,,False
2018-07-05T00:00:00,GHCND:USC00280907,2.5,0.0,-inf,32.2,22.2,23.9,,False
2018-07-05T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-07-05T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-07-05T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-07-06T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,32.8,23.9,25.0,,False
2018-07-07T00:00:00,?,1.0,,,5505.0,-40.0,,,
2018-07-07T00:00:00,GHCND:USC00280907,0.3,0.0,-inf,28.3,13.3,15.0,,False
2018-07-08T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,26.1,11.7,13.3,,False
2018-07-08T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-07-08T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,26.1,11.7,13.3,,False
2018-07-08T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-07-09T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-07-09T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,29.4,13.3,15.0,,False
2018-07-10T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-07-11T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-07-11T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-07-11T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-07-11T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-07-11T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,33.3,17.2,21.7,,False
2018-07-12T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,30.0,18.9,20.0,,False
2018-07-12T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-07-13T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-07-14T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-07-14T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,31.1,15.6,22.2,,False
2018-07-15T00:00:00,GHCND:USC00280907,18.3,0.0,-inf,31.7,20.6,21.1,,False
2018-07-15T00:00:00,?,14.7,,,5505.0,-40.0,,,
2018-07-15T00:00:00,GHCND:USC00280907,18.3,0.0,-inf,31.7,20.6,21.1,,False
2018-07-16T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-07-17T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,32.8,21.1,23.3,,False
2018-07-18T00:00:00,GHCND:USC00280907,32.5,0.0,-inf,31.1,16.1,18.9,,False
2018-07-20T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-07-22T00:00:00,?,29.0,,,5505.0,-40.0,,,
2018-07-22T00:00:00,GHCND:USC00280907,44.5,0.0,-inf,26.7,16.7,21.7,,False
2018-07-22T00:00:00,GHCND:USC00280907,44.5,0.0,-inf,26.7,16.7,21.7,,False
2018-07-23T00:00:00,?,12.7,,,5505.0,-40.0,,,
2018-07-24T00:00:00,?,2.3,,,5505.0,-40.0,,,
2018-07-24T00:00:00,GHCND:USC00280907,11.4,0.0,-inf,28.3,23.3,24.4,,False
2018-07-24T00:00:00,GHCND:USC00280907,11.4,0.0,-inf,28.3,23.3,24.4,,False
2018-07-26T00:00:00,?,5.1,,,5505.0,-40.0,,,
2018-07-26T00:00:00,GHCND:USC00280907,24.9,0.0,-inf,27.2,21.7,21.7,,False
2018-07-27T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,31.1,19.4,20.0,,False
2018-07-27T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,31.1,19.4,20.0,,False
2018-07-28T00:00:00,?,14.0,,,5505.0,-40.0,,,
2018-07-28T00:00:00,?,14.0,,,5505.0,-40.0,,,
2018-07-28T00:00:00,?,14.0,,,5505.0,-40.0,,,
2018-07-28T00:00:00,?,14.0,,,5505.0,-40.0,,,
2018-07-28T00:00:00,GHCND:USC00280907,23.4,0.0,-inf,30.0,19.4,20.0,,False
2018-07-29T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,29.4,18.9,18.9,,False
2018-07-29T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,29.4,18.9,18.9,,False
2018-07-30T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-07-30T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-07-30T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,29.4,15.6,16.7,,False
2018-07-31T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,25.6,16.1,20.0,,False
2018-08-01T00:00:00,?,4.3,,,5505.0,-40.0,,,
2018-08-01T00:00:00,?,4.3,,,5505.0,-40.0,,,
2018-08-01T00:00:00,?,4.3,,,5505.0,-40.0,,,
2018-08-01T00:00:00,?,4.3,,,5505.0,-40.0,,,
2018-08-01T00:00:00,GHCND:USC00280907,0.3,0.0,-inf,28.3,20.0,21.1,,False
2018-08-02T00:00:00,GHCND:USC00280907,17.5,0.0,-inf,30.0,20.6,24.4,,False
2018-08-02T00:00:00,GHCND:USC00280907,17.5,0.0,-inf,30.0,20.6,24.4,,False
2018-08-03T00:00:00,?,2.8,,,5505.0,-40.0,,,
2018-08-03T00:00:00,GHCND:USC00280907,34.5,0.0,-inf,30.0,21.7,22.8,,False
2018-08-04T00:00:00,GHCND:USC00280907,50.5,0.0,-inf,30.6,21.1,21.1,,False
2018-08-05T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-08-06T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,33.3,21.7,22.2,,False
2018-08-07T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-08-07T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-08-08T00:00:00,?,3.0,,,5505.0,-40.0,,,
2018-08-08T00:00:00,?,3.0,,,5505.0,-40.0,,,
2018-08-09T00:00:00,?,41.1,,,5505.0,-40.0,,,
2018-08-09T00:00:00,?,41.1,,,5505.0,-40.0,,,
2018-08-09T00:00:00,?,41.1,,,5505.0,-40.0,,,
2018-08-09T00:00:00,?,41.1,,,5505.0,-40.0,,,
2018-08-09T00:00:00,GHCND:USC00280907,9.9,0.0,-inf,32.8,21.1,22.2,,False
2018-08-09T00:00:00,GHCND:USC00280907,9.9,0.0,-inf,32.8,21.1,22.2,,False
2018-08-09T00:00:00,GHCND:USC00280907,9.9,0.0,-inf,32.8,21.1,22.2,,False
2018-08-10T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-08-10T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,30.6,18.3,18.9,,False
2018-08-10T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,30.6,18.3,18.9,,False
2018-08-10T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,30.6,18.3,18.9,,False
2018-08-11T00:00:00,GHCND:USC00280907,0.3,0.0,-inf,30.6,18.3,21.7,,False
2018-08-11T00:00:00,GHCND:USC00280907,0.3,0.0,-inf,30.6,18.3,21.7,,False
2018-08-13T00:00:00,GHCND:USC00280907,2.3,0.0,-inf,28.3,20.6,21.7,,False
2018-08-13T00:00:00,GHCND:USC00280907,2.3,0.0,-inf,28.3,20.6,21.7,,False
2018-08-14T00:00:00,GHCND:USC00280907,11.9,0.0,-inf,22.8,20.0,20.6,,False
2018-08-14T00:00:00,GHCND:USC00280907,11.9,0.0,-inf,22.8,20.0,20.6,,False
2018-08-14T00:00:00,GHCND:USC00280907,11.9,0.0,-inf,22.8,20.0,20.6,,False
2018-08-15T00:00:00,GHCND:USC00280907,7.4,0.0,-inf,26.7,20.6,21.1,,False
2018-08-17T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,31.7,21.1,21.7,,False
2018-08-18T00:00:00,GHCND:USC00280907,32.5,0.0,-inf,31.7,21.1,22.2,,False
2018-08-18T00:00:00,GHCND:USC00280907,32.5,0.0,-inf,31.7,21.1,22.2,,False
2018-08-18T00:00:00,GHCND:USC00280907,32.5,0.0,-inf,31.7,21.1,22.2,,False
2018-08-19T00:00:00,GHCND:USC00280907,13.0,0.0,-inf,30.0,19.4,19.4,,False
2018-08-19T00:00:00,GHCND:USC00280907,13.0,0.0,-inf,30.0,19.4,19.4,,False
2018-08-19T00:00:00,?,3.6,,,5505.0,-40.0,,,
2018-08-19T00:00:00,GHCND:USC00280907,13.0,0.0,-inf,30.0,19.4,19.4,,False
2018-08-20T00:00:00,GHCND:USC00280907,1.0,0.0,-inf,22.2,18.3,18.3,,False
2018-08-20T00:00:00,?,0.3,,,5505.0,-40.0,,,
2018-08-20T00:00:00,?,0.3,,,5505.0,-40.0,,,
2018-08-21T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,23.3,17.2,17.8,,False
2018-08-22T00:00:00,GHCND:USC00280907,19.8,0.0,-inf,25.6,17.8,21.1,,False
2018-08-23T00:00:00,GHCND:USC00280907,0.5,0.0,-inf,28.9,17.8,18.3,,False
2018-08-23T00:00:00,?,0.5,,,5505.0,-40.0,,,
2018-08-24T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,24.4,13.3,13.3,,False
2018-08-24T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-08-24T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-08-25T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,28.3,13.3,17.2,,False
2018-08-25T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-08-26T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-08-26T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-08-27T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-08-28T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-08-28T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-08-29T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,33.9,22.8,26.1,,False
2018-08-29T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,33.9,22.8,26.1,,False
2018-08-29T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-08-30T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-08-30T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,33.3,23.9,26.1,,False
2018-08-31T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,33.3,21.1,21.7,,False
2018-09-01T00:00:00,?,5.8,,,5505.0,-40.0,,,
2018-09-01T00:00:00,?,5.8,,,5505.0,-40.0,,,
2018-09-01T00:00:00,GHCND:USC00280907,32.5,0.0,-inf,22.2,18.3,18.9,,False
2018-09-01T00:00:00,GHCND:USC00280907,32.5,0.0,-inf,22.2,18.3,18.9,,False
2018-09-01T00:00:00,?,5.8,,,5505.0,-40.0,,,
2018-09-01T00:00:00,GHCND:USC00280907,32.5,0.0,-inf,22.2,18.3,18.9,,False
2018-09-02T00:00:00,?,0.3,,,5505.0,-40.0,,,
2018-09-02T00:00:00,GHCND:USC00280907,0.3,0.0,-inf,25.6,16.7,17.8,,False
2018-09-02T00:00:00,?,0.3,,,5505.0,-40.0,,,
2018-09-02T00:00:00,?,0.3,,,5505.0,-40.0,,,
2018-09-03T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-09-03T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,28.3,17.8,23.9,,False
2018-09-03T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-09-04T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-09-04T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,32.8,21.7,22.8,,False
2018-09-04T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-09-05T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,32.8,20.6,21.1,,False
2018-09-05T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-09-07T00:00:00,GHCND:USC00280907,15.7,0.0,-inf,34.4,21.7,22.8,,False
2018-09-08T00:00:00,?,0.0,,,5505.0,-40.0,,,
2018-09-09T00:00:00,GHCND:USC00280907,2.8,0.0,-inf,19.4,11.7,11.7,,False
2018-09-10T00:00:00,?,23.9,,,5505.0,-40.0,,,
2018-09-10T00:00:00,GHCND:USC00280907,26.4,0.0,-inf,13.9,10.6,11.1,,False
2018-09-10T00:00:00,?,23.9,,,5505.0,-40.0,,,
2018-09-11T00:00:00,?,12.7,,,5505.0,-40.0,,,
2018-09-12T00:00:00,?,0.8,,,5505.0,-40.0,,,
2018-09-12T00:00:00,GHCND:USC00280907,1.3,0.0,-inf,22.8,15.6,21.1,,False
2018-09-12T00:00:00,GHCND:USC00280907,1.3,0.0,-inf,22.8,15.6,21.1,,False
2018-09-12T00:00:00,GHCND:USC00280907,1.3,0.0,-inf,22.8,15.6,21.1,,False
2018-09-13T00:00:00,?,5.3,,,5505.0,-40.0,,,
2018-09-13T00:00:00,GHCND:USC00280907,4.3,0.0,-inf,24.4,20.6,20.6,,False
2018-09-13T00:00:00,GHCND:USC00280907,4.3,0.0,-inf,24.4,20.6,20.6,,False
2018-09-13T00:00:00,?,5.3,,,5505.0,-40.0,,,
2018-09-14T00:00:00,?,0.5,,,5505.0,-40.0,,,
2018-09-14T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,25.0,19.4,19.4,,False
2018-09-14T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,25.0,19.4,19.4,,False
2018-09-16T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,27.2,15.6,16.7,,False
2018-09-17T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,30.0,16.7,16.7,,False
2018-09-19T00:00:00,GHCND:USC00280907,3.3,0.0,-inf,26.1,17.8,19.4,,False
2018-09-19T00:00:00,GHCND:USC00280907,3.3,0.0,-inf,26.1,17.8,19.4,,False
2018-09-20T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,28.3,17.2,17.2,,False
2018-09-21T00:00:00,?,0.3,,,5505.0,-40.0,,,
2018-09-21T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,21.1,17.2,18.3,,False
2018-09-21T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,21.1,17.2,18.3,,False
2018-09-22T00:00:00,?,0.0,,,5505.0,-40.0,,,
2018-09-22T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,23.3,18.3,21.7,,False
2018-09-22T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,23.3,18.3,21.7,,False
2018-09-23T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,21.7,12.8,13.9,,False
2018-09-23T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-09-23T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,21.7,12.8,13.9,,False
2018-09-23T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,21.7,12.8,13.9,,False
2018-09-23T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,21.7,12.8,13.9,,False
2018-09-24T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,18.3,13.9,17.2,,False
2018-09-24T00:00:00,?,0.0,,,5505.0,-40.0,,,
2018-09-25T00:00:00,?,14.0,,,5505.0,-40.0,,,
2018-09-25T00:00:00,?,14.0,,,5505.0,-40.0,,,
2018-09-26T00:00:00,GHCND:USC00280907,61.7,0.0,-inf,19.4,11.7,19.4,,False
2018-09-27T00:00:00,GHCND:USC00280907,2.3,0.0,-inf,27.2,14.4,14.4,,False
2018-09-27T00:00:00,GHCND:USC00280907,2.3,0.0,-inf,27.2,14.4,14.4,,False
2018-09-28T00:00:00,?,29.2,,,5505.0,-40.0,,,
2018-09-28T00:00:00,GHCND:USC00280907,29.5,0.0,-inf,21.1,13.9,14.4,,False
2018-09-28T00:00:00,GHCND:USC00280907,29.5,0.0,-inf,21.1,13.9,14.4,,False
2018-09-28T00:00:00,?,29.2,,,5505.0,-40.0,,,
2018-09-30T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,22.2,8.9,8.9,,False
2018-10-01T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,21.1,8.9,13.9,,False
2018-10-02T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,23.9,13.9,17.2,,False
2018-10-02T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,23.9,13.9,17.2,,False
2018-10-03T00:00:00,GHCND:USC00280907,19.6,0.0,-inf,25.0,15.6,16.1,,False
2018-10-03T00:00:00,GHCND:USC00280907,19.6,0.0,-inf,25.0,15.6,16.1,,False
2018-10-04T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,22.8,11.7,11.7,,False
2018-10-04T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,22.8,11.7,11.7,,False
2018-10-04T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,22.8,11.7,11.7,,False
2018-10-04T00:00:00,?,0.3,,,5505.0,-40.0,,,
2018-10-04T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,22.8,11.7,11.7,,False
2018-10-05T00:00:00,GHCND:USC00280907,4.6,0.0,-inf,23.3,11.7,18.9,,False
2018-10-08T00:00:00,?,0.5,,,5505.0,-40.0,,,
2018-10-08T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,26.7,17.8,17.8,,False
2018-10-09T00:00:00,GHCND:USC00280907,2.5,0.0,-inf,18.9,17.2,17.8,,False
2018-10-10T00:00:00,GHCND:USC00280907,0.8,0.0,-inf,24.4,17.2,18.3,,False
2018-10-10T00:00:00,?,0.3,,,5505.0,-40.0,,,
2018-10-10T00:00:00,?,0.3,,,5505.0,-40.0,,,
2018-10-10T00:00:00,GHCND:USC00280907,0.8,0.0,-inf,24.4,17.2,18.3,,False
2018-10-10T00:00:00,?,0.3,,,5505.0,-40.0,,,
2018-10-10T00:00:00,GHCND:USC00280907,0.8,0.0,-inf,24.4,17.2,18.3,,False
2018-10-11T00:00:00,?,0.0,,,5505.0,-40.0,,,
2018-10-12T00:00:00,GHCND:USC00280907,27.9,0.0,-inf,22.8,14.4,15.6,,False
2018-10-12T00:00:00,?,25.7,,,5505.0,-40.0,,,
2018-10-12T00:00:00,GHCND:USC00280907,27.9,0.0,-inf,22.8,14.4,15.6,,False
2018-10-12T00:00:00,?,25.7,,,5505.0,-40.0,,,
2018-10-12T00:00:00,GHCND:USC00280907,27.9,0.0,-inf,22.8,14.4,15.6,,False
2018-10-13T00:00:00,?,2.3,,,5505.0,-40.0,,,
2018-10-14T00:00:00,?,0.5,,,5505.0,-40.0,,,
2018-10-14T00:00:00,GHCND:USC00280907,2.8,0.0,-inf,13.3,5.6,6.7,,False
2018-10-14T00:00:00,GHCND:USC00280907,2.8,0.0,-inf,13.3,5.6,6.7,,False
2018-10-15T00:00:00,GHCND:USC00280907,1.5,0.0,-inf,13.3,6.7,10.0,,False
2018-10-15T00:00:00,GHCND:USC00280907,1.5,0.0,-inf,13.3,6.7,10.0,,False
2018-10-15T00:00:00,GHCND:USC00280907,1.5,0.0,-inf,13.3,6.7,10.0,,False
2018-10-15T00:00:00,GHCND:USC00280907,1.5,0.0,-inf,13.3,6.7,10.0,,False
2018-10-16T00:00:00,?,1.3,,,5505.0,-40.0,,,
2018-10-18T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,16.1,4.4,5.0,,False
2018-10-19T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-10-19T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-10-19T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,10.0,-1.1,0.0,,False
2018-10-20T00:00:00,GHCND:USC00280907,0.5,0.0,-inf,15.0,-0.6,10.6,,False
2018-10-20T00:00:00,?,1.0,,,5505.0,-40.0,,,
2018-10-21T00:00:00,GHCND:USC00280907,1.3,0.0,-inf,16.7,7.8,7.8,,False
2018-10-21T00:00:00,GHCND:USC00280907,1.3,0.0,-inf,16.7,7.8,7.8,,False
2018-10-21T00:00:00,GHCND:USC00280907,1.3,0.0,-inf,16.7,7.8,7.8,,False
2018-10-22T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,7.8,-1.1,-1.1,,False
2018-10-23T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,15.6,-1.1,10.0,,False
2018-10-23T00:00:00,?,0.0,0.0,-inf,5505.0,-40.0,,,
2018-10-24T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,16.7,4.4,6.7,,False
2018-10-25T00:00:00,GHCND:USC00280907,0.0,0.0,-inf,11.7,2.8,2.8,,False
